ist_no,station,il,ilce,basin,enlem,boylam,veri_zamani,sicaklik_c,qc_flag,source,date_inferred
17296,FETHİYE,Muğla,Fethiye,Akdeniz,36.626611,29.123804,2022-10-05T06:00:00.000Z,25.1,,turkiye.gov.tr,1
17297,DATÇA,Muğla,Datça,Ege,36.707945,27.691918,2022-10-05T06:00:00.000Z,21.1,,turkiye.gov.tr,1
17298,MARMARİS,Muğla,Marmaris,Akdeniz,36.83926,28.244995,2022-10-05T06:00:00.000Z,21.7,,turkiye.gov.tr,1
17302,ANTALYA BÖLGE,Antalya,Muratpaşa,Akdeniz,36.885073,30.682793,2022-10-05T06:00:00.000Z,27.3,,turkiye.gov.tr,1
17310,ALANYA,Antalya,Alanya,Akdeniz,36.54999,31.979822,2022-10-05T06:00:00.000Z,27.1,,turkiye.gov.tr,1
17320,ANAMUR,Mersin,Anamur,Akdeniz,36.068614,32.864876,2022-10-05T06:00:00.000Z,26.7,,turkiye.gov.tr,1
17340,MERSİN,Mersin,Yenişehir,Akdeniz,36.780904,34.603125,2022-10-05T06:00:00.000Z,27.4,,turkiye.gov.tr,1
17370,İSKENDERUN,Hatay,İskenderun,Akdeniz,36.592358,36.158158,2022-10-05T06:00:00.000Z,28.3,,turkiye.gov.tr,1
17375,FİNİKE,Antalya,Finike,Akdeniz,36.3024,30.1458,2022-10-05T06:00:00.000Z,27.0,,turkiye.gov.tr,1
17380,KAŞ,Antalya,Kaş,Akdeniz,36.200579,29.649995,2022-10-05T06:00:00.000Z,26.9,,turkiye.gov.tr,1
17381,KUŞADASI 3. NOLU ŞAMANDIRA,Aydın,Kuşadası,Ege,37.8458,27.2194,2022-10-05T06:00:00.000Z,21.2,,turkiye.gov.tr,1
17383,NARLIDERE/İZMİR KÖRFEZİ A NOKTASI IŞIKLI ŞAMANDIRA,İzmir,Narlıdere,Ege,38.421203,26.917843,2022-10-05T06:00:00.000Z,22.6,,turkiye.gov.tr,1
17384,URLA/KUBİLAY SIĞLIĞI IŞIKLI ŞAMANDIRA,İzmir,Urla,Ege,38.4467,26.7175,2022-10-05T06:00:00.000Z,22.2,,turkiye.gov.tr,1
17386,BODRUM KARAADA SIĞLIK IŞIKLI ŞAMANDIRA,Muğla,Bodrum,Ege,37.0081,27.4142,2022-10-05T06:00:00.000Z,21.6,,turkiye.gov.tr,1
17387,GİRESUN PALAMUT KAYALIĞI MAHMUZ FENERİ,Giresun,Merkez,Karadeniz,40.9182,38.3783,2022-10-05T06:00:00.000Z,21.4,,turkiye.gov.tr,1
17388,SİLİVRİ TPAO ŞAMANDIRA,İstanbul,Silivri,Marmara,41.039565,28.187255,2022-10-05T06:00:00.000Z,15.6,,turkiye.gov.tr,1
17397,ORDU ŞAMANDIRA,Ordu,Gülyalı,Karadeniz,41.048017,38.14585,2022-10-05T06:00:00.000Z,21.9,,turkiye.gov.tr,1
17421,AYVALIK KANAL SANCAK A FENERİ,Balıkesir,Ayvalık,Ege,39.323394,26.640546,2022-10-05T06:00:00.000Z,20.1,,turkiye.gov.tr,1
17422,BANDIRMA KUZEY MENDİREK FENERİ,Balıkesir,Bandırma,Marmara,40.358554,27.958451,2022-10-05T06:00:00.000Z,19.9,,turkiye.gov.tr,1
17423,MARMARA BARINAK ANA MENDİREK FENERİ,Balıkesir,Marmara,Marmara,40.583839,27.560849,2022-10-05T06:00:00.000Z,20.3,,turkiye.gov.tr,1
17425,LAPSEKİ/ZİNCİRBOZAN FENERİ,Çanakkale,Lapseki,Marmara,40.4206,26.7536,2022-10-05T06:00:00.000Z,21.5,,turkiye.gov.tr,1
17426,BARTIN GÜNEY MENDİREK FENERİ,Bartın,Merkez,Karadeniz,41.6864,32.2261,2022-10-05T06:00:00.000Z,21.0,,turkiye.gov.tr,1
17427,BOZCAADA LİMAN GİRİŞİ GÜNEY MENDİREK FENERİ,Çanakkale,Bozcaada,Ege,39.8341,26.0748,2022-10-05T06:00:00.000Z,21.4,,turkiye.gov.tr,1
17428,AYVACIK/GÜLPINAR ANA MENDİREK FENERİ,Çanakkale,Ayvacık,Ege,39.5658,26.0967,2022-10-05T06:00:00.000Z,18.7,,turkiye.gov.tr,1
17429,ECEABAT/KABATEPE GÜNEY MENDİREK FENERİ,Çanakkale,Eceabat,Ege,40.2019,26.2669,2022-10-05T06:00:00.000Z,22.4,,turkiye.gov.tr,1
17430,GÖKÇEADA KALEKÖY ANA MENDİREK FENERİ,Çanakkale,Gökçeada,Ege,40.2317,25.8914,2022-10-05T06:00:00.000Z,21.8,,turkiye.gov.tr,1
17431,BİGA/KARABİGA BAR. (B) NOKTASI GÜNEY MEN. FENERİ,Çanakkale,Biga,Marmara,40.399583,27.305591,2022-10-05T06:00:00.000Z,20.2,,turkiye.gov.tr,1
17432,EZİNE/GEYİKLİ ODUNLUK İSKELE FENERİ,Çanakkale,Ezine,Ege,39.818998,26.160008,2022-10-05T06:00:00.000Z,20.3,,turkiye.gov.tr,1
17433,GÖKÇEADA UĞURLU LİMAN FENERİ,Çanakkale,Gökçeada,Ege,40.1153,25.6989,2022-10-05T06:00:00.000Z,21.4,,turkiye.gov.tr,1
17434,EZİNE YENİKÖY BAL.BAR. ANA MENDİREK FENERİ,Çanakkale,Ezine,Ege,39.9447,26.1611,2022-10-05T06:00:00.000Z,19.7,,turkiye.gov.tr,1
17435,AKÇAKOCA FENERİ,Düzce,Akçakoca,Karadeniz,41.0922,31.1197,2022-10-05T06:00:00.000Z,22.1,,turkiye.gov.tr,1
17436,ENEZ TALİ MENDİREK FENERİ,Edirne,Enez,Ege,40.698218,26.051263,2022-10-05T06:00:00.000Z,20.3,,turkiye.gov.tr,1
17438,SİLİVRİ ANA MENDİREK FENERİ,İstanbul,Silivri,Marmara,41.072866,28.238398,2022-10-05T06:00:00.000Z,20.2,,turkiye.gov.tr,1
17440,URLA BALIKÇI BARINAĞI MENDİREK FENERİ,İzmir,Urla,Ege,38.364761,26.772665,2022-10-05T06:00:00.000Z,20.8,,turkiye.gov.tr,1
17441,GÜZELBAHÇE FENERİ,İzmir,Güzelbahçe,Ege,38.378579,26.885605,2022-10-05T06:00:00.000Z,21.6,,turkiye.gov.tr,1
17442,KONAK/İZMİR PASAPORT MENDİREK FENERİ,İzmir,Konak,Ege,38.429236,27.131698,2022-10-05T06:00:00.000Z,23.1,,turkiye.gov.tr,1
17443,ÇEŞME/KALE YERİ SIĞ.(DÖKÜNTÜTAŞI) FENERİ,İzmir,Çeşme,Ege,38.329226,26.267881,2022-10-05T06:00:00.000Z,21.5,,turkiye.gov.tr,1
17444,KARABURUN/MORDOĞAN ANA MENDİREK (KUZEY) FENERİ,İzmir,Karaburun,Ege,38.517845,26.627861,2022-10-05T06:00:00.000Z,22.1,,turkiye.gov.tr,1
17445,CİDE KUZEY MENDİREK FENERİ,Kastamonu,Cide,Karadeniz,41.9006,32.9778,2022-10-05T06:00:00.000Z,20.5,,turkiye.gov.tr,1
17447,VİZE/MİDYE KIYIKÖY BATI MENDİREK FENERİ (ANA),Kırklareli,Vize,Karadeniz,41.630847,28.101353,2022-10-05T06:00:00.000Z,18.3,,turkiye.gov.tr,1
17448,TUZLA İTÜ GÜNEY MENDİREK FENERİ,İstanbul,Tuzla,Marmara,40.811828,29.297373,2022-10-05T06:00:00.000Z,20.5,,turkiye.gov.tr,1
17453,ZONGULDAK GÜNEY MENDİREK FENERİ,Zonguldak,Merkez,Karadeniz,41.458611,31.779166,2022-10-05T06:00:00.000Z,20.9,,turkiye.gov.tr,1
17460,ÜNYE BALIKÇI BARINAĞI ANA MENDİREK FENERİ,Ordu,Ünye,Karadeniz,41.116448,37.348722,2022-10-05T06:00:00.000Z,20.3,,turkiye.gov.tr,1
17464,TRABZON LİMANI ANA MENDİREK FENERİ,Trabzon,Ortahisar,Karadeniz,41.006776,39.750108,2022-10-05T06:00:00.000Z,20.0,,turkiye.gov.tr,1
17465,ARAKLI BALIKÇI BARINAĞI TALİ MENDİREK FENERİ,Trabzon,Araklı,Karadeniz,40.945081,40.053776,2022-10-05T06:00:00.000Z,19.9,,turkiye.gov.tr,1
17466,ÇAYELİ BALIKÇI BARINAĞI TALİ MENDİREK FENERİ,Rize,Çayeli,Karadeniz,41.090095,40.722557,2022-10-05T06:00:00.000Z,19.3,,turkiye.gov.tr,1
17467,HOPA ANA MENDİREK FENERİ,Artvin,Hopa,Karadeniz,41.420291,41.429843,2022-10-05T06:00:00.000Z,23.8,,turkiye.gov.tr,1
17470,İNCEBURUN (YILDIZADASI) MARMARİS FENERİ,Muğla,Marmaris,Akdeniz,36.813936,28.265907,2022-10-05T06:00:00.000Z,21.7,,turkiye.gov.tr,1
17472,FETHİYE/İBLİSBURNU DÖKÜNTÜTAŞ FENERİ,Muğla,Fethiye,Akdeniz,36.5455556,29.0108333,2022-10-05T06:00:00.000Z,24.7,,turkiye.gov.tr,1
17475,KEMER SIĞLIK FENERİ,Antalya,Kemer,Akdeniz,36.612395,30.574242,2022-10-05T06:00:00.000Z,27.4,,turkiye.gov.tr,1
17476,KONYAALTI/ANTALYA YENİ LİMAN ANA MENDİREK FENERİ,Antalya,Konyaaltı,Akdeniz,36.834011,30.616572,2022-10-05T06:00:00.000Z,27.0,,turkiye.gov.tr,1
17479,SİLİFKE/TAŞUCU SEKA ANA MENDİREK FENERİ,Mersin,Silifke,Akdeniz,36.309162,33.889845,2022-10-05T06:00:00.000Z,26.1,,turkiye.gov.tr,1
17480,KARATAŞ BALIKÇI BARINAĞI TALİ MENDİREK FENERİ,Adana,Karataş,Akdeniz,36.557986,35.383499,2022-10-05T06:00:00.000Z,27.6,,turkiye.gov.tr,1
17482,VAN LİMAN,Van,Tuşba,Van Gölü,38.51486,43.307362,2022-10-05T06:00:00.000Z,19.4,,turkiye.gov.tr,1
17483,TATVAN LİMAN,Bitlis,Tatvan,Van Gölü,38.512592,42.302103,2022-10-05T06:00:00.000Z,12.4,,turkiye.gov.tr,1
17484,ADİLCEVAZ LİMAN,Bitlis,Adilcevaz,Van Gölü,38.797236,42.729931,2022-10-05T06:00:00.000Z,16.2,,turkiye.gov.tr,1
17486,İSKENDERUN KÖRFEZİ,Hatay,Payas,Akdeniz,36.59159,36.17992,2022-10-05T06:00:00.000Z,29.1,,turkiye.gov.tr,1
17489,MUDANYA/GÜZELYALI BALIKÇI BARINAĞI,Bursa,Mudanya,Marmara,40.35612,28.934036,2022-10-05T06:00:00.000Z,18.4,,turkiye.gov.tr,1
17491,GEVAŞ AKDAMAR FENERİ,Van,Gevaş,Van Gölü,38.309988,43.041398,2022-10-05T06:00:00.000Z,19.5,,turkiye.gov.tr,1
17493,SEFERİHİSAR/SIĞACIK MARİNA FENERİ,İzmir,Seferihisar,Ege,38.195707,26.782742,2022-10-05T06:00:00.000Z,20.8,,turkiye.gov.tr,1
17015,AKÇAKOCA,Düzce,Akçakoca,Karadeniz,41.089528,31.143039,2022-11-07T09:00:00.000Z,15.4,,mgm,0
17024,İNEBOLU,Kastamonu,İnebolu,Karadeniz,41.978937,33.762945,2022-11-07T09:00:00.000Z,11.6,,mgm,0
17026,SİNOP,Sinop,Merkez,Karadeniz,42.029821,35.154286,2022-11-07T09:00:00.000Z,16.7,,mgm,0
17030,SAMSUN BÖLGE,Samsun,Atakum,Karadeniz,41.344286,36.255794,2022-11-07T09:00:00.000Z,17.4,,mgm,0
17033,ORDU,Ordu,Altınordu,Karadeniz,40.983833,37.885833,2022-11-07T09:00:00.000Z,17.8,,mgm,0
17034,GİRESUN,Giresun,Merkez,Karadeniz,40.922667,38.387833,2022-11-07T09:00:00.000Z,17.6,,mgm,0
17038,TRABZON HAVALİMANI,Trabzon,Ortahisar,Karadeniz,40.999133,39.779248,2022-11-07T09:00:00.000Z,15.0,,mgm,0
17040,RİZE,Rize,Merkez,Karadeniz,41.04,40.501333,2022-11-07T09:00:00.000Z,15.4,,mgm,0
17042,HOPA,Artvin,Hopa,Karadeniz,41.4065,41.433,2022-11-07T09:00:00.000Z,15.2,,mgm,0
17044,RİZE ARTVİN HAVALİMANI,Rize,Pazar,Karadeniz,41.177687,40.835223,2022-11-07T09:00:00.000Z,19.0,,mgm,0
17056,TEKİRDAĞ,Tekirdağ,Süleymanpaşa,Marmara,40.957959,27.496181,2022-11-07T09:00:00.000Z,16.0,,mgm,0
17059,SARIYER/KUMKÖY-KİLYOS,İstanbul,Sarıyer,Karadeniz,41.25047,29.038367,2022-11-07T09:00:00.000Z,16.5,,mgm,0
17112,ÇANAKKALE,Çanakkale,Merkez,Marmara,40.141428,26.399616,2022-11-07T09:00:00.000Z,17.0,,mgm,0
17175,AYVALIK,Balıkesir,Ayvalık,Ege,39.311292,26.686445,2022-11-07T09:00:00.000Z,18.0,,mgm,0
17180,DİKİLİ,İzmir,Dikili,Ege,39.073861,26.888093,2022-11-07T09:00:00.000Z,18.2,,mgm,0
17220,İZMİR BÖLGE,İzmir,Konak,Ege,38.3945,27.0821,2022-11-07T09:00:00.000Z,19.1,,mgm,0
17221,ÇEŞME,İzmir,Çeşme,Ege,38.303858,26.372882,2022-11-07T09:00:00.000Z,19.0,,mgm,0
